audio_file|text|speaker_name
wavs/raw_nos_celtia_gl_08469.wav|O meu número de teléfono é cincocentos noventa e cinco vinte oitenta e oito doce.|@X
wavs/raw_nos_celtia_gl_17807.wav|Inda que as de miña nai non teñen moita forma de orella, pero vaia, sabor tíñano.|@X
wavs/raw_nos_celtia_gl_06730.wav|Cea de benvida ó foro no Hostal dos Reis Católicos.|@X
wavs/raw_nos_celtia_gl_18836.wav|As ábsidas son elementos arquitectónicos de orixe romana, presentes tanto en edificios relixiosos como seculares.|@X
wavs/raw_nos_celtia_gl_11835.wav|Haberá corredor ao eterno rival?|@X
wavs/raw_nos_celtia_gl_17258.wav|Unha presa de auga para lavar o ouro aquí nas Médulas.|@X
wavs/raw_nos_celtia_gl_16564.wav|Non che había, non, non che había... antigamente nin cartos nin nada che había...|@X
wavs/raw_nos_celtia_gl_10479.wav|Iso é absolutamente falso.|@X
wavs/raw_nos_celtia_gl_01113.wav|Hai que relativizar algunhas cousas, ser equilibrado, tranquilo e darlles ás cousas a importancia que teñen.|@X
wavs/raw_nos_celtia_gl_15330.wav|Contamos co maior investimento en sanidade da nosa historia.|@X
wavs/raw_nos_celtia_gl_04893.wav|Non.|@X
wavs/raw_nos_celtia_gl_15164.wav|Aínda non o descarguei, pero vouno facer.|@X
wavs/raw_nos_celtia_gl_17300.wav|E eu tanto medo pesquei que desde alá berraba por miña nai.|@X
wavs/raw_nos_celtia_gl_14943.wav|As de Miguel Llorente impuxéronse, nun partido en que houbo que agardar ata a segunda parte para ver os goles.|@X
wavs/raw_nos_celtia_gl_06371.wav|Vende-la receita do bronceo.|@X
wavs/raw_nos_celtia_gl_12345.wav|E el non quería enfrontarse con iso e entón, vaia, deuse por escapado de guerra, non?|@X
wavs/raw_nos_celtia_gl_07843.wav|Tralo vento e a choiva chegan o frío e a neve.|@X
wavs/raw_nos_celtia_gl_06341.wav|Vese a unha Ingrid moi nova.|@X
wavs/raw_nos_celtia_gl_05606.wav|A que ofrecen os xornais, como complemento á información cotiá, normalmente cun despregamento informativo exclusivo para a rede, algo encomiable.|@X
wavs/raw_nos_celtia_gl_19739.wav|Un encontro que, dende Amega, esperan que xa dea os seus primeiros froitos de colaboración.|@X
wavs/raw_nos_celtia_gl_01605.wav|Os conflitos, separacións e divorcios dos pais inflúen negativamente no rendemento académico dos fillos.|@X
wavs/raw_nos_celtia_gl_16499.wav|Si, pero nos pozos pódenche botar... o máis un mes.|@X
wavs/raw_nos_celtia_gl_03627.wav|Son os únicos cambios que presenta un cadro numeroso, de vinte e catro corredores.|@X
wavs/raw_nos_celtia_gl_13896.wav|A liofilización ofrece moitas vantaxes para a industria alimentaria.|@X
wavs/raw_nos_celtia_gl_15326.wav|Acumulación de dúas interpelacións para a súa formulación conxunta.|@X
wavs/raw_nos_celtia_gl_12653.wav|Eu fun alí algunha vez tamén.|@X
wavs/raw_nos_celtia_gl_16217.wav|Dende logo, preocúpanos moito, señor conselleiro, que teña como obxectivo reactivar a atención primaria nun 40 % a final de ano.|@X
wavs/raw_nos_celtia_gl_04643.wav|¿Lavarémolo con deterxente ou con lixivia?|@X
wavs/raw_nos_celtia_gl_01838.wav|Este ano iniciaron a experiencia da produción de carne de pato.|@X
wavs/raw_nos_celtia_gl_01739.wav|A Consellería de Ambiente pechou con barreiras once espazos naturais para evitar que se contaminen.|@X
wavs/raw_nos_celtia_gl_12343.wav|Entón, non pensaches en facer, eu que sei, algo para os nenos, pedagoxía ou algo así?|@X
wavs/raw_nos_celtia_gl_06696.wav|Fraga advirte que ETA tamén supón unha ameaza para os galegos.|@X
wavs/raw_nos_celtia_gl_02800.wav|Formaban parte de tres expedicións ilegais que foron interceptadas na madrugada de hoxe.|@X
wavs/raw_nos_celtia_gl_18796.wav|As sílfides son consideradas as causantes dos ventos e as que modelan as nubes.|@X
wavs/raw_nos_celtia_gl_12000.wav|Ves aqueles cons alí preto da beira?|@X
wavs/raw_nos_celtia_gl_03930.wav|Aínda que en Galicia non haxa unha cultura democrática, si hai certos sectores que reclaman esa recuperación.|@X
wavs/raw_nos_celtia_gl_13382.wav|Os indíxenas practicaban a adoración de ídolos.|@X
wavs/raw_nos_celtia_gl_06310.wav|Son os nacionalismos os que exclúen.|@X
wavs/raw_nos_celtia_gl_11175.wav|Meu Deus, non lle fagas iso ao neno!|@X
wavs/raw_nos_celtia_gl_15233.wav|Non pesado, senón... hai moita permanencia de horas.|@X
wavs/raw_nos_celtia_gl_18566.wav|O barítono destacou pola súa fermosa voz e o elegante fraseo.|@X
wavs/raw_nos_celtia_gl_13507.wav|A vaca guincha enganchou un corno na comedeira.|@X
wavs/raw_nos_celtia_gl_04057.wav|Os estudantes da facultade de xornalismo organizaron unha exposición.|@X
wavs/raw_nos_celtia_gl_13318.wav|O corneta deu o toque de retreta.|@X
wavs/raw_nos_celtia_gl_05877.wav|Foi unha exposición única e irrepetible.|@X
wavs/raw_nos_celtia_gl_05894.wav|¿castigo ou rehabilitación?|@X
wavs/raw_nos_celtia_gl_14980.wav|Esta mañá, a pesaxe da ameixa realizouse conforme a normativa, sen necesidade de que a Garda Civil certificase os cupos.|@X
wavs/raw_nos_celtia_gl_10902.wav|Perdón, perdón, foi aludida!|@X
wavs/raw_nos_celtia_gl_09479.wav|O máis importante do ser humano está na cabeciña e no corazón, ¿non si?|@X
wavs/raw_nos_celtia_gl_11527.wav|Que lle traerías?|@X
wavs/raw_nos_celtia_gl_16253.wav|É o tempo que lle leva ó novo AVE percorrer os máis de 460 quilómetros que separan Madrid de Ourense.|@X
wavs/raw_nos_celtia_gl_04215.wav|A lexislación vixente, cando menos o penses, cambiará.|@X
wavs/raw_nos_celtia_gl_15171.wav|É o mesmo, o mesmo que agora.|@X
wavs/raw_nos_celtia_gl_16990.wav|Devolveulle os cartos que lle debía e quedaron a pre.|@X
wavs/raw_nos_celtia_gl_01643.wav|Espérase que o temporal que está azoutando estes días as terras galegas non bote abaixo este fermoso día.|@X
wavs/raw_nos_celtia_gl_15070.wav|E este é o problema.|@X
wavs/raw_nos_celtia_gl_01181.wav|Nestas zonas de terrazas a maioría dos propietarios das viñas residían nas aldeas.|@X
wavs/raw_nos_celtia_gl_03308.wav|O prestixioso escritor arxentino asegura que na súa profesión todo é un adestramento.|@X
wavs/raw_nos_celtia_gl_11176.wav|A quen se lle pode ocorrer tal cousa!|@X
wavs/raw_nos_celtia_gl_19556.wav|Descubriron que a ovella tiña o teo porque empezou a dar voltas sobre si.|@X
wavs/raw_nos_celtia_gl_03961.wav|Ata cento oito municipios optaron por se sumar á Semana da Mobilidade.|@X
wavs/raw_nos_celtia_gl_11981.wav|Matou durante, eu que sei..., tres meses?|@X
wavs/raw_nos_celtia_gl_08224.wav|Marque oitocentos oitenta cero cero vinte e dous oitenta e tres para chamarme á casa.|@X
wavs/raw_nos_celtia_gl_10882.wav|Seguro que si!|@X
wavs/raw_nos_celtia_gl_05257.wav|¿Non che gustan as festas tradicionais?|@X
wavs/raw_nos_celtia_gl_15014.wav|Que o disimulaban ben pouco.|@X
wavs/raw_nos_celtia_gl_07932.wav|De raza son os cans e os cabalos, pero...|@X
wavs/raw_nos_celtia_gl_10446.wav|Chegaba ben o pan.|@X
wavs/raw_nos_celtia_gl_07492.wav|Os alumnos aprenderán nesta escola as dificultades do cine, pero tamén como se fixeron algunhas secuencias de películas, adiantou Suárez.|@X
wavs/raw_nos_celtia_gl_09047.wav|Hoxe asume a alcaldía de Melide, ¿Cales son os seus proxectos máis inmediatos?|@X
wavs/raw_nos_celtia_gl_03404.wav|O presidente do grupo entrevistouse co presidente do Goberno e co ministro de Industria.|@X
wavs/raw_nos_celtia_gl_12745.wav|Pero non se daba pillado.|@X
wavs/raw_nos_celtia_gl_15270.wav|Ese era o lema que dicía o alcalde.|@X
wavs/raw_nos_celtia_gl_14204.wav|O avión perdeu as ás e comezou a descender.|@X
wavs/raw_nos_celtia_gl_15308.wav|Vexamos un a un cada novo instrumento financeiro.|@X
wavs/raw_nos_celtia_gl_08268.wav|Marque setecentos once vinte e dous vinte e dous trinta e tres para chamarme á casa.|@X
wavs/raw_nos_celtia_gl_05073.wav|E atender ó contexto, para non cebar de espiños o reino literario.|@X
wavs/raw_nos_celtia_gl_11869.wav|E como coidades as abellas?|@X
wavs/raw_nos_celtia_gl_05705.wav|O que o inventou, que debe estar fregando as mans nunha illa da súa propiedade, ideouno así.|@X
wavs/raw_nos_celtia_gl_12380.wav|"A unha tiñámoslle nome, unha chamábase dunha maneira e outra doutra, e despois dicíalle ""ti que queres ser?"""|@X
wavs/raw_nos_celtia_gl_09533.wav|¿Como definiría a función da fundación que vostede preside no seo da cultura galega?|@X
wavs/raw_nos_celtia_gl_03014.wav|Este telefilme é a primeira experiencia conxunta entre a produtora galega Continental e a catalá Oberón.|@X
wavs/raw_nos_celtia_gl_03464.wav|O secretario xeral indicou que non se chegou a un acordo na agrupación local compostelá.|@X
wavs/raw_nos_celtia_gl_07445.wav|Deste xeito, foméntase que os particulares creen este tipo de locais.|@X
wavs/raw_nos_celtia_gl_04289.wav|Os alumnos, ó acaba-lo exame, protestáronnos.|@X
wavs/raw_nos_celtia_gl_18233.wav|Na Roma antiga facíanse carreiras de bigas e cuadrigas.|@X
wavs/raw_nos_celtia_gl_00604.wav|O buque viaxaba onte a vinte e oito millas ao oeste de cabo Fisterra polo que navegaba polo corredor do Atlántico.|@X
wavs/raw_nos_celtia_gl_09477.wav|¿Por que non denuncian estes feitos ante a opinión pública?|@X
wavs/raw_nos_celtia_gl_14594.wav|Destes incendios, 22 iniciáronse durante a madrugada, cando non poden actuar os medios aéreos.|@X
wavs/raw_nos_celtia_gl_05371.wav|Semellante a unha horda de hunos, aínda que de raza árabe, ou de etnia cainita.|@X
wavs/raw_nos_celtia_gl_10861.wav|Grazas á Arxentina!|@X
wavs/raw_nos_celtia_gl_10362.wav|E á roda roda.|@X
wavs/raw_nos_celtia_gl_00404.wav|Os galegos somos moi revirados. Temos moitas virtudes pero, ás veces, convertémolas en defectos.|@X
wavs/raw_nos_celtia_gl_09735.wav|¿É certo que, dalgún xeito, a estética crea adicción?|@X
wavs/raw_nos_celtia_gl_13484.wav|A paleografía serve de apoio a outras disciplinas.|@X
wavs/raw_nos_celtia_gl_10460.wav|Continúe.|@X
wavs/raw_nos_celtia_gl_01322.wav|A maioría albergan hoxe ás tropas e á administración que dirixen a ocupación.|@X
wavs/raw_nos_celtia_gl_00556.wav|¿Que teñen as noites de Santiago para que lles sexa tan fiel?|@X
wavs/raw_nos_celtia_gl_19755.wav|Nesta última cidade hai unha decena de positivos.|@X
wavs/raw_nos_celtia_gl_15696.wav|O proxecto dos Orzamentos Xerais inicia esta semana a súa andaina no Congreso.|@X
wavs/raw_nos_celtia_gl_04361.wav|Ese comentario, filolóxico, deixa moito que desexar.|@X
wavs/raw_nos_celtia_gl_02647.wav|Durante este mes poderán compatibilizar as vendas do marisco cos seiscentos euros que pasarán a recibir a partir de agora.|@X
wavs/raw_nos_celtia_gl_14031.wav|Na portada deste informativo, Antía Xácome.|@X
wavs/raw_nos_celtia_gl_13016.wav|Ceibaron as vacas para o curro.|@X
wavs/raw_nos_celtia_gl_08527.wav|Por favor chámenme ao traballo ao número cento vinte e dous douscentos vinte e nove novecentos un.|@X
wavs/raw_nos_celtia_gl_17944.wav|Logo despois, eu cheguei á casa de miña nai, e encontrei a porta cerrada, como era natural.|@X
wavs/raw_nos_celtia_gl_04524.wav|Polo centro están os cafés, as infusións, os chocolates...|@X
wavs/raw_nos_celtia_gl_01676.wav|Ademais pediu para zonas menos favorecidas axudas para tecnoloxía.|@X
wavs/raw_nos_celtia_gl_00707.wav|O obxectivo é adaptalo á nova realidade xurdida do desenvolvemento do estado das Autonomías e da integración na Unión Europea.|@X
wavs/raw_nos_celtia_gl_10939.wav|Oh, que fermoso! |@X
wavs/raw_nos_celtia_gl_18846.wav|Chegou a ter unha biblioteca cun gran número de exemplares, máis por bibliomanía que por bibliofilia.|@X
wavs/raw_nos_celtia_gl_12980.wav|Así xa en resumo, como xa dixen.|@X
wavs/raw_nos_celtia_gl_14210.wav|Así o demostra a manifestación de hai uns días.|@X
wavs/raw_nos_celtia_gl_04161.wav|As pequenas tendas, que pechan os sábados, almacenarán mercadorías para o luns.|@X
wavs/raw_nos_celtia_gl_05850.wav|Por último, nomea a parte das matemáticas que estuda as funcións.|@X
wavs/raw_nos_celtia_gl_06820.wav|Sinto moitísimo defraudalo, pero o posto de Subdirector Xeral xa está cuberto.|@X
wavs/raw_nos_celtia_gl_01070.wav|A participación na vida emotiva da sociedade é positiva e lexítima.|@X
wavs/raw_nos_celtia_gl_02199.wav|Acusan aos seus veciños de estar preparando novas accións terroristas contra a India.|@X
wavs/raw_nos_celtia_gl_13627.wav|Expresaron o caudal en metros cúbicos por segundo.|@X
wavs/raw_nos_celtia_gl_08789.wav|Por favor chámenme ao traballo ao número trescentos trinta e tres trescentos trinta e seis seiscentos dous|@X
wavs/raw_nos_celtia_gl_12620.wav|E despois quedamos eu mais el.|@X
wavs/raw_nos_celtia_gl_05812.wav|Albergaría Palmeiras, catro estrelas.|@X
wavs/raw_nos_celtia_gl_10419.wav|A Extinción de Incendios.|@X
wavs/raw_nos_celtia_gl_18597.wav|Teñen un ábaco para levar as contas dos puntos que fan.|@X
wavs/raw_nos_celtia_gl_18293.wav|O misal está situado nun atril á man dereita.|@X
wavs/raw_nos_celtia_gl_05407.wav|De súpeto a boca, enorme e terrible, abriuse e o bispo baixou nela, perdéndose na escuridade daquela gruta...|@X
wavs/raw_nos_celtia_gl_05238.wav|¿Certo?|@X
wavs/raw_nos_celtia_gl_15074.wav|E traballar nunha óptica, si.|@X
wavs/raw_nos_celtia_gl_01652.wav|O Índice de Prezos ó Consumo experimentou en Galicia un incremento do cero coma nove por cento.|@X
wavs/raw_nos_celtia_gl_10842.wav|Alá ó cabalo!|@X
wavs/raw_nos_celtia_gl_11221.wav|A ver se o erguemos entre as dúas, opa!|@X
wavs/raw_nos_celtia_gl_06056.wav|Máis afectadas.|@X
wavs/raw_nos_celtia_gl_03322.wav|O mozo dixo no tribunal militar que queimou o colchón para chamar a atención.|@X
wavs/raw_nos_celtia_gl_14025.wav|Viñan de madrugada recriminándolles cartos, droga...|@X
wavs/raw_nos_celtia_gl_03234.wav|Os catro membros do equipo prepáranse desde antonte en Viena.|@X
wavs/raw_nos_celtia_gl_17676.wav|E despois naqueles tempos non había medios de matala, que non había escopetas como agora.|@X
wavs/raw_nos_celtia_gl_10080.wav|Pamela.|@X
wavs/raw_nos_celtia_gl_08819.wav|Por favor marque o cero corenta e catro setecentos setenta e sete setecentos dez|@X
wavs/raw_nos_celtia_gl_08752.wav|Marque trescentos oitenta e oito catrocentos corenta e catro catrocentos cincuenta e dous para chamarme á casa|@X
wavs/raw_nos_celtia_gl_19853.wav|"A radio e a televisión públicas de Galicia foron recoñecidas como empresas ""igualitarias en xénero"" polo informe Ardán."|@X
wavs/raw_nos_celtia_gl_15920.wav|Goberne Galicia e tome as decisións necesarias para protexer a xente e para salvar a economía.|@X
wavs/raw_nos_celtia_gl_05651.wav|Textos de Fernández del Riego, apuntamentos históricos de Javier Mosquera e debuxos de Vázquez Palacios.|@X
wavs/raw_nos_celtia_gl_03330.wav|Os científicos serviranse dun radiotelescopio de noventa e un metros de diámetro.|@X
wavs/raw_nos_celtia_gl_17238.wav|Porque se se vise o perigo na mina non se traballaba.|@X
wavs/raw_nos_celtia_gl_01256.wav|Eu quero falar nestes momentos acerca dos impostores.|@X
wavs/raw_nos_celtia_gl_12249.wav|Que máis che vou contar, que máis queres que che diga?|@X
wavs/raw_nos_celtia_gl_09356.wav|¿En que réxime se conceden eses postos de traballo?|@X
wavs/raw_nos_celtia_gl_03761.wav|As críticas partiron do relator para os Dereitos Humanos do Consello de Europa.|@X
wavs/raw_nos_celtia_gl_10828.wav|Tire para diante!|@X
wavs/raw_nos_celtia_gl_17549.wav|Miña nai viu un mocho alí en Cervantes, levábao un home cara a ela.|@X
wavs/raw_nos_celtia_gl_03483.wav|Aurora García e Valentina Barros permanecen sentadas nunha cadeira|@X
wavs/raw_nos_celtia_gl_06884.wav|Sobre este aspecto avanzamos moito, malia que aínda queda camiño por andar.|@X
wavs/raw_nos_celtia_gl_04084.wav|A filla da veciña de Elisa aprobou as oposicións.|@X
wavs/raw_nos_celtia_gl_07851.wav|Así o di o cantar popular:|@X
wavs/raw_nos_celtia_gl_02620.wav|Os seus obxectivos son acabar cuartos en Liga e ganar a Liga de Campións.|@X
wavs/raw_nos_celtia_gl_03810.wav|O xuíz Garzón prohíbelle a Damborenea saír de España.|@X
wavs/raw_nos_celtia_gl_15301.wav|Tamén a ministra de Industria celebra o acordo.|@X
wavs/raw_nos_celtia_gl_03462.wav|O alcalde de Santiago reiterou onte que non subscribirá a súa candidatura ás próximas eleccións locais.|@X
wavs/raw_nos_celtia_gl_06051.wav|Fáltalle por facer a gran novela da súa vida.|@X
wavs/raw_nos_celtia_gl_00815.wav|Moitos xa viñeron axudar a fin de semana pasada, para outros, era a primeira vez.|@X
wavs/raw_nos_celtia_gl_14043.wav|Hai ofertas para camareiros e cociñeiros.|@X
wavs/raw_nos_celtia_gl_05076.wav|No fútbol, malia todo, a base segue a ser o deporte e o xogo.|@X
wavs/raw_nos_celtia_gl_06983.wav|Cada un vende o que quere, o que pode, o que lle compran.|@X
wavs/raw_nos_celtia_gl_04769.wav|¡Empezaralo!|@X
wavs/raw_nos_celtia_gl_05803.wav|Áreas galegas con identidade propia.|@X
wavs/raw_nos_celtia_gl_02811.wav|O paro mantense hoxe unicamente na industria petroleira venezolana.|@X
wavs/raw_nos_celtia_gl_16369.wav|Se esa é a diferenza...|@X
wavs/raw_nos_celtia_gl_01616.wav|Diminúen as listas e o tempo de espera de enfermos que necesitan un novo órgano.|@X
wavs/raw_nos_celtia_gl_00637.wav|Os avisos por fenómenos meteorolóxicos adversos danse por pechados en Galicia.|@X
wavs/raw_nos_celtia_gl_14879.wav|En Italia, por exemplo, están permitindo que os pais reserven a vacina para nenos dende os 12 anos.|@X
wavs/raw_nos_celtia_gl_07179.wav|Monografía, ou minibiografía, na que introducirei, para empezala, os recentes datos atopados á mantenta do pai de Pablo Iglesias.|@X
wavs/raw_nos_celtia_gl_03837.wav|Lauro Olmo foi un dos nenos da guerra que tivo que abandonar o seu pobo natal co posto.|@X
wavs/raw_nos_celtia_gl_04174.wav|Os verbos, que xa están ordenados, analízanse automaticamente.|@X
wavs/raw_nos_celtia_gl_02899.wav|Os socialistas consideran que nestes momentos hai menos razóns ca nunca para unha guerra con Iraq.|@X
wavs/raw_nos_celtia_gl_03665.wav|Os locais, ben por momentos en defensa, fóronse distanciando no marcador.|@X
wavs/raw_nos_celtia_gl_12213.wav|E seguen pesando moito as caretas ou facédelas, digamos, máis lixeiras?|@X
wavs/raw_nos_celtia_gl_10808.wav|Que medo!|@X
wavs/raw_nos_celtia_gl_12691.wav|Pois había que facer un vestido.|@X
wavs/raw_nos_celtia_gl_08997.wav|Por favor marque o oitocentos noventa e nove catrocentos corenta e catro catrocentos quince.|@X
wavs/raw_nos_celtia_gl_16025.wav|Señor conselleiro, falamos de abandono, falamos dun territorio que sangra cinsa e terra polos regatos e ríos.|@X
wavs/raw_nos_celtia_gl_03620.wav|A resolución do xuíz era esperada con expectación.|@X
wavs/raw_nos_celtia_gl_01417.wav|En mil novecentos noventa e tres, a conserveira de Cangas vendeulle á Xunta o seu museo.|@X
wavs/raw_nos_celtia_gl_09082.wav|Vostede non é nova, ¿como soporta as xiras e o traballo intenso?|@X
wavs/raw_nos_celtia_gl_03121.wav|A verdade é que non o vexo só con acritude senón con compracencia.|@X
wavs/raw_nos_celtia_gl_15182.wav|Hai unha curiosidade: son inspectores, pero autonómicos.|@X
wavs/raw_nos_celtia_gl_14684.wav|Vexan que fermosura captou onte e nos fixo chegar desde Miño un dos nosos espectadores.|@X
wavs/raw_nos_celtia_gl_07301.wav|Reunión para estuda-las axudas para os afectados polo temporal.|@X
wavs/raw_nos_celtia_gl_11944.wav|Dicíanos o PP: Onde están os recortes?|@X
wavs/raw_nos_celtia_gl_07664.wav|Logo viñeron imitadores, porque en tódalas teles queren face-lo mesmo que fai a competencia.|@X
wavs/raw_nos_celtia_gl_05492.wav|Afecta a case tódolos animais ungulados, incluíndo bóvidos, ovinos e porcinos, ademais dos ruminantes salvaxes e xabarís.|@X
wavs/raw_nos_celtia_gl_05884.wav|Ou laxeiro.|@X
wavs/raw_nos_celtia_gl_08639.wav|O meu número de teléfono é setecentos noventa e nove novecentos setenta e catro catrocentos corenta e oito.|@X
wavs/raw_nos_celtia_gl_08037.wav|O meu número de teléfono é cincocentos oitenta e oito oitenta e oito oitenta e oito dezaoito.|@X
wavs/raw_nos_celtia_gl_08127.wav|Marque trescentos catorce cero cero trinta e tres vinte e seis para chamarme á casa.|@X
wavs/raw_nos_celtia_gl_00696.wav|Fraga recrimínalle ós socialistas que agora falen de goberno interino.|@X
wavs/raw_nos_celtia_gl_07844.wav|É unha enfermidade que non ten ningún parecido;|@X
wavs/raw_nos_celtia_gl_05595.wav|Ollos para ver, oído para escoitar, os sentidos ben afinados.|@X
wavs/raw_nos_celtia_gl_18567.wav|O caldario contaba cun sistema de calefacción por cámaras de aire.|@X
wavs/raw_nos_celtia_gl_19315.wav|Acudiron facer a proba o 66 por cento dos citados, case catro mil persoas.|@X
wavs/raw_nos_celtia_gl_13516.wav|Algunhas especies de chinches acuáticas pertencen aos hidrométridos.|@X
wavs/raw_nos_celtia_gl_18325.wav|Os trenos por antonomasia son os do profeta Xeremías.|@X
wavs/raw_nos_celtia_gl_17259.wav|Uns fomos para Ferrol, outros foron para Santiago, para A Coruña.|@X
wavs/raw_nos_celtia_gl_09619.wav|¿Participarán as direccións provinciais na confección das listas?|@X
wavs/raw_nos_celtia_gl_18624.wav|A mecanización da industria fixo descender a porcentaxe da man de obra.|@X
wavs/raw_nos_celtia_gl_12161.wav|Onde vas?, con quen vas? e a que hora volves?|@X
wavs/raw_nos_celtia_gl_03034.wav|Segundo José Lema, se Galicia queda á marxe, resentiríase a economía desta comunidade.|@X
wavs/raw_nos_celtia_gl_14840.wav|Os seus achegados descoñecen o motivo deste novo interrogatorio e lembran que segue pendente de xuízo por desacato.|@X
wavs/raw_nos_celtia_gl_08662.wav|Marque trescentos vinte e sete douscentos vinte e dous douscentos noventa e oito para chamarme á casa.|@X
wavs/raw_nos_celtia_gl_02524.wav|Os veciños expresaron a súa preocupación pero, de momento, non empezaron os traballos de limpeza.|@X
wavs/raw_nos_celtia_gl_03700.wav|Sen embargo, despois dunha semana invádelle a morriña pola forza dos recordos.|@X
wavs/raw_nos_celtia_gl_12106.wav|Cal é a posición de Galicia respecto dos accionistas?|@X
wavs/raw_nos_celtia_gl_16228.wav|Por simple estatística, e con tantos casos, ábrese paso unha etapa crítica, que deixará centos de enfermos con complicacións graves.|@X
wavs/raw_nos_celtia_gl_12197.wav|A evolución dos últimos días non foi boa verdade, Anxos Padín?|@X
wavs/raw_nos_celtia_gl_08728.wav|Por favor chámenme ao traballo ao número douscentos cincuenta e cinco cincocentos trinta e tres trescentos noventa e dous.|@X
wavs/raw_nos_celtia_gl_15864.wav|Porque nós consideramos que os gobernos teñen que tomar decisións que xa lles son difíciles.|@X
wavs/raw_nos_celtia_gl_18601.wav|Vouche falar doutra cousa que tamén me provoca moita excitación intelectual.|@X
wavs/raw_nos_celtia_gl_06787.wav|Aplícase a alguén que perdeu o xuízo.|@X
wavs/raw_nos_celtia_gl_13009.wav|A inquedanza non o deixaba acougar.|@X
wavs/raw_nos_celtia_gl_05885.wav|Os nenos e os xoguetes sofren as leis lingüísticas de Quebec.|@X
wavs/raw_nos_celtia_gl_12217.wav|O conduto que comunica o pito do marrán, como se chama?|@X
wavs/raw_nos_celtia_gl_06104.wav|Dous mortos e cinco feridos en accidentes na provincia de Lugo.|@X
wavs/raw_nos_celtia_gl_16372.wav|Non sei eu que dicirche, meu…|@X
wavs/raw_nos_celtia_gl_14919.wav|Na peixería de Carmen están desexando que caia o muro invisible que pecha A Pobra desde hai 12 días.|@X
wavs/raw_nos_celtia_gl_07234.wav|O economista pensa que sen democracia, a economía de mercado non pode alcanzar pleno desenvolvemento.|@X
wavs/raw_nos_celtia_gl_12438.wav|Outra vez tamén houbera outro casamento e tamén ían moitas cestadas con cousas dentro, non lles daban cartos como agora.|@X
wavs/raw_nos_celtia_gl_04675.wav|¿Asistiremos á exposición de cerámica ou de mobles?|@X
wavs/raw_nos_celtia_gl_00780.wav|Os produtores de mexillón organizan unha degustación en Santiago.|@X
wavs/raw_nos_celtia_gl_02396.wav|O sufrido medio ambiente galego terá unha lei que vixíe da calidade dos aires que respiramos.|@X
wavs/raw_nos_celtia_gl_12073.wav|Non ves que hai profundidade!?|@X
wavs/raw_nos_celtia_gl_19929.wav|Bravo!|@X
wavs/raw_nos_celtia_gl_02622.wav|Os locais non lle deron opción a un Compostela pouco xeneroso en ataque.|@X
wavs/raw_nos_celtia_gl_18523.wav|Algúns historiadores atribúenlle o invento da litofanía a un barón francés.|@X
wavs/raw_nos_celtia_gl_16235.wav|O presidente Sánchez di que o sistema sanitario español está preparado para aumentar o ritmo de vacinación nas próximas semanas.|@X
wavs/raw_nos_celtia_gl_02445.wav|As comunidades máis afectadas foron Madrid, Cantabria, Asturias e Galicia.|@X
wavs/raw_nos_celtia_gl_16215.wav|O modelo lingüístico é o de Cataluña, admítano sen reparo: si, nós queremos o modelo lingüístico de Cataluña; vós non.|@X
wavs/raw_nos_celtia_gl_12976.wav|Antes, mira, faciamos o pan na casa.|@X
wavs/raw_nos_celtia_gl_12305.wav|Cal é a política de respaldo aos autónomos, ás pemes e ao pequeno comercio?|@X
wavs/raw_nos_celtia_gl_12139.wav|Imos ver señorita, a mula ben ferrada, cantos cravos necesita?|@X
wavs/raw_nos_celtia_gl_11871.wav|E con que o facían?|@X
wavs/raw_nos_celtia_gl_15297.wav|Señora Pontón, por favor, mire o reloxo.|@X
wavs/raw_nos_celtia_gl_19194.wav|E así, só que agora no verán unicamente imos coller ameixas.|@X
wavs/raw_nos_celtia_gl_14825.wav|Defenderon que por alí, por aquelas parroquias, non lle pasou nada a ninguén, non se fixo dano ningún.|@X
wavs/raw_nos_celtia_gl_01046.wav|Emilio Pérez Touriño asegurou que o mellor aval para os socialistas é a xestión realizada polos seus alcaldes.|@X
wavs/raw_nos_celtia_gl_10015.wav|Cruzou.|@X
wavs/raw_nos_celtia_gl_18475.wav|Os historiadores ocúpanse máis dos grandes acontecementos ca da intrahistoria.|@X
wavs/raw_nos_celtia_gl_19051.wav|Acurtaba diferenzas Tete Morente, e empataba a seguir Pere Milla.|@X
wavs/raw_nos_celtia_gl_11743.wav|Mira alí, non ves o Setestrelo?|@X
wavs/raw_nos_celtia_gl_12928.wav|Si, si, alí viviron.|@X
wavs/raw_nos_celtia_gl_01950.wav|A festa do cocido é xa unha cita gastronómica das de máis relevancia en Galicia.|@X
wavs/raw_nos_celtia_gl_10545.wav|Aquí o Carnaval.|@X
wavs/raw_nos_celtia_gl_09715.wav|¿Continúas pensando que se viviría mellor nun estado federal?|@X
wavs/raw_nos_celtia_gl_01839.wav|Cada galego vai gastar ó longo destas datas unha media de oitocentos trinta e dous euros.|@X
wavs/raw_nos_celtia_gl_08840.wav|O meu número de teléfono é cento once oitocentos oitenta e oito oitocentos|@X
wavs/raw_nos_celtia_gl_17629.wav|Non había coches coma agora e ían pola rúa e cantábase en tódolos sitios.|@X
wavs/raw_nos_celtia_gl_03561.wav|Entre os asinantes, figuraban tres maxistrados da Audiencia Provincial de Madrid.|@X
